KLAC,BRIEF-Kla-Tencor Says Upon Termination Under Circumstances Orbotech May Be Required To Pay Co Fee Of $125 Mln​,Chip gear maker KLA-Tencor to buy Orbotech for $3.4 billion,BRIEF-KLA-Tencor To Buy Orbotech In Cash-and-Stock Deal,RPT-Chip gear maker KLA-Tencor to buy Orbotech for $3.4 bln,Chip gear maker KLA-Tencor to buy Orbotech for $3.4 bln
KR,Kroger's Fred Meyer plans to phase out firearms business
LKQ,BRIEF-Lkq European Holdings B.V. To Offer €1.0 Billion Senior Notes
LLY,BRIEF-Eli Lilly CEO David Ricks' Total Compensation For 2017 Was $15.8 Mln
LMT,Lockheed wins $522 million U.S. defense contract: Pentagon
M,BRIEF-Macy’S Launches New App And In-Store Technology Features To Enhance The Consumer Shopping Experience
MCD,McDonald's agrees settlement in franchisees' U.S. labor case,McDonald's proposes settlement in U.S. labor board case -source,UPDATE 1-McDonald's proposes settlement in U.S. labor board case -source,McDonald's proposes settlement in U.S. labor board case -source
MDT,BRIEF-Medtronic Announces 1-Year Results From Cryo4persistent AF Study Of Ablation With Arctic Front Advance Cryoballoon
MSFT,BRIEF-Blackberry And Microsoft Announce Strategic Partnership
ORCL,Oracle revenue misses as cloud growth falls short of estimates,BRIEF-Oracle Q3 Loss Per Share $0.98,Oracle reports quarterly loss on tax charge
PFE,BRIEF-Bioduro Collaboration With Pfizer Leads To Formation of Shelf-Stable Fluorosulfation Reagent
PLD,BRIEF-Prologis Announces New Independent Director Nominee Cristina Bita
R,BRIEF-Ryder System CEO Robert Sanchez's FY 2017 Total Compensation Was $6.1 Mln
REGN,"BRIEF-Novartis files patent infringement against Regeneron over latter's manufacture of Eylea, Zaltrap",BRIEF-Eylea (Aflibercept) Injection Demonstrates Positive Topline Results In Phase 3 Non-Proliferative Diabetic Retinopathy Trial
RIG,Transocean: Worth A Shot?
SCHW,BRIEF-Charles Schwab Says CEO 2017 Total Compensation Was $14.35 Mln
SYY,BRIEF-Sysco Issues $500 Mln Amount Of 3.550% Senior Notes Due 2025
T,"Judge weighs what evidence U.S. can use to block AT&T, Time Warner merger","Trial kicks off in U.S. challenge to AT&T, Time Warner merger"
TDG,BRIEF-Transdigm To Acquire Extant Aerospace
UDR,BRIEF-UDR CEO Thomas Toomey's 2017 Total Compensation Was $7.8 Mln
UPS,BRIEF-Ups - Consortium Has Deployed A New Charging Technology In London
USB,BRIEF-U.S. Bancorp Board Declared Regular Qtrly Dividend Of $0.30 Per Common Share
UTX,"BRIEF-United Technologies Says CEO ‍Greg Hayes Intends To Continue With Co For ""Years To Come""",United Tech CEO plans exit after Rockwell integration - Bloomberg,BRIEF-Boeing Provides Consent To United Tech-Rockwell Collins Deal,United Tech CEO plans exit after Rockwell integration - Bloomberg
VFC,BRIEF-VF Corp Enters Into Definitive Agreement To Sell The Nautica Brand Business To Authentic Brands Group
VZ,BRIEF-Verizon Says CEO Lowell McAdam's Total Compensation For 2017 Was $17.9 Mln
WFC,BRIEF-Stantec Signs Letter Of Intent To Acquire Norwest
WM,BRIEF-Waste Management Acquires Anderson Rubbish Disposal And Moorpark Rubbish Disposal
XLNX,"BRIEF-Xilinx CEO Outlines New Vision, Strategy For The Company"
XOM,Exxon Mobil buys LNG to chill quake-hit Papua New Guinea project: traders
